Unnamed: 0,uf,cod_municipio,municipio,cnpj,farmacia,endereco,bairro,data_credenciamento,tem_numero,geocode_status,endereco_completo,lat,lng
,PR,4115200,MARINGA,15.207.006/0001-01,"PARRON, BRUSTOLIN & CIA LTDA",AV SAO DOMINGOS 1214,VILA MORANGUEIRA,2012-12-27 00:00:00,True,pendente,"AV SAO DOMINGOS 1214, VILA MORANGUEIRA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,15.506.860/0001-79,FARMADANY LTDA,PRAÇA DEPUTADO HEITOR DE ALENCAR FURTADO 198/A,JARDIM IGUACU,2013-01-02 00:00:00,True,pendente,"PRAÇA DEPUTADO HEITOR DE ALENCAR FURTADO 198/A, JARDIM IGUACU, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,15.797.445/0001-11,FARMACIA J L M LTDA,AV DAS PALMEIRAS 305,PARQUE PALMEIRAS,2013-11-08 00:00:00,True,pendente,"AV DAS PALMEIRAS 305, PARQUE PALMEIRAS, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,16.967.957/0001-41,PM DOS SANTOS MEDICAMENTOS LTDA,GUAIAPO,ZONA 36,2013-11-05 00:00:00,False,sem_numero,"GUAIAPO, ZONA 36, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,18.178.628/0001-47,L.D.LIMA OLIVEIRA - DROGARIAS LTDA,SAO PAULO,VILA BOSQUE,2014-11-05 00:00:00,False,sem_numero,"SAO PAULO, VILA BOSQUE, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,18.381.929/0001-73,FARMACIA FARROUPILHA LTDA,PC FARROUPILHA 220,JARDIM ALVORADA,2014-09-22 00:00:00,True,pendente,"PC FARROUPILHA 220, JARDIM ALVORADA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,18.980.977/0001-88,DROGARIA FARMABOTTI LTDA,AV TAMANDARE 843,ZONA 01,2014-09-08 00:00:00,True,pendente,"AV TAMANDARE 843, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,20.555.863/0001-32,FERREIRA E CARNEIRO LTDA,SAO DOMINGOS 298,VILA MORANGUEIRA,2015-05-15 00:00:00,True,pendente,"SAO DOMINGOS 298, VILA MORANGUEIRA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,33.438.250/0448-81,DROGARIAS PACHECO S/A,AV TIRADENTES 253,ZONA 02,2014-10-15 00:00:00,True,pendente,"AV TIRADENTES 253, ZONA 02, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,33.438.250/0450-04,DROGARIAS PACHECO S/A,AV BRASIL 6559 LOTE 1/31,ZONA 05,2014-10-15 00:00:00,True,pendente,"AV BRASIL 6559 LOTE 1/31, ZONA 05, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,61.585.865/0897-05,RAIA DROGASIL S/A,AV BRASIL 1071,ZONA 03,2014-01-16 00:00:00,True,pendente,"AV BRASIL 1071, ZONA 03, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,61.585.865/0898-96,RAIA DROGASIL S/A,AV PARANA 1482,ZONA 07,2014-01-16 00:00:00,True,pendente,"AV PARANA 1482, ZONA 07, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,61.585.865/0899-77,RAIA DROGASIL S/A,PC DO EXPEDICIONARIO 42,ZONA 04,2014-01-16 00:00:00,True,pendente,"PC DO EXPEDICIONARIO 42, ZONA 04, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,61.585.865/0900-45,RAIA DROGASIL S/A,AV BRASIL 4532,ZONA 01,2013-07-05 00:00:00,True,pendente,"AV BRASIL 4532, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,72.367.824/0001-05,FUZITA & CIA LTDA,R MITSUZO TAGUCHI 540,VILA NOVA,2012-10-08 00:00:00,True,pendente,"R MITSUZO TAGUCHI 540, VILA NOVA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,75.139.048/0001-84,FARMACIA PALMARES LTDA,AV DOS PALMARES 299,JARDIM LIBERDADE,2009-06-09 00:00:00,True,pendente,"AV DOS PALMARES 299, JARDIM LIBERDADE, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,76.122.209/0001-90,FARMACIA DROGATAQUES LTDA,AV SAO DOMINGOS 1620,VILA MORANGUEIRA,2012-10-16 00:00:00,True,pendente,"AV SAO DOMINGOS 1620, VILA MORANGUEIRA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,77.435.683/0001-34,DROGARIA MUSAFARMA LTDA,CAMPOS SALES,ZONA  07,2014-03-26 00:00:00,False,sem_numero,"CAMPOS SALES, ZONA  07, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,78.771.185/0001-25,FARMACIA UNIAO DE MARINGA LTDA,AVENIDA BRASIL Nº 2268,VILA OPERÁRIA,2006-03-03 00:00:00,True,pendente,"AVENIDA BRASIL Nº 2268, VILA OPERÁRIA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.111.050/0001-04,FARMACIA SANTO ANTONIO LTDA,AV CIDADE DE LEIRIA 261,ZONA 01,2012-11-01 00:00:00,True,pendente,"AV CIDADE DE LEIRIA 261, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.119.285/0001-34,FARMACIA BRASILIA LTDA,BRASIL,ZONA 05,2013-01-25 00:00:00,False,sem_numero,"BRASIL, ZONA 05, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0083-79,FARMACIA E DROGARIA NISSEI S.A,"AVENIDA SAO PAULO, Nº 391 ZONA 07",ZONA 07,2008-04-04 00:00:00,True,pendente,"AVENIDA SAO PAULO, Nº 391 ZONA 07, ZONA 07, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0084-50,FARMACIA E DROGARIA NISSEI S.A,BRASIL,ZONA 01,2008-04-04 00:00:00,False,sem_numero,"BRASIL, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0157-40,FARMACIA E DROGARIA NISSEI S.A,BRASIL 4464,CENTRO,2010-09-15 00:00:00,True,pendente,"BRASIL 4464, CENTRO, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0194-94,FARMACIA E DROGARIA NISSEI S.A,AV DOM MANOEL DA SILVEIRA D'ELBOUX 1321,ZONA 05,2013-01-10 00:00:00,True,pendente,"AV DOM MANOEL DA SILVEIRA D'ELBOUX 1321, ZONA 05, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0231-73,FARMACIA E DROGARIA NISSEI S.A,AV MANDACARU 244,ZONA 14,2014-09-25 00:00:00,True,pendente,"AV MANDACARU 244, ZONA 14, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0237-69,FARMACIA E DROGARIA NISSEI S.A,AV TIRADENTES 1070,ZONA 01,2015-04-13 00:00:00,True,pendente,"AV TIRADENTES 1070, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0247-30,FARMACIA E DROGARIA NISSEI S.A,AV MORANGUEIRA 1578,JARDIM ALVORADA,2015-04-15 00:00:00,True,pendente,"AV MORANGUEIRA 1578, JARDIM ALVORADA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0258-93,FARMACIA E DROGARIA NISSEI S.A,"PC SENADOR ABILON DE SOUZA NAVES,  286",ZONA 3,2015-04-10 00:00:00,True,pendente,"PC SENADOR ABILON DE SOUZA NAVES,  286, ZONA 3, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,79.430.682/0269-46,FARMACIA E DROGARIA NISSEI S.A,AV PEDRO TAQUES 1916,JARDIM ALVORADA,2015-04-10 00:00:00,True,pendente,"AV PEDRO TAQUES 1916, JARDIM ALVORADA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,80.214.117/0001-07,FARMACIA PERCOFARMA LTDA,AV MANDACARU 779,VILA SANTA IZABEL,2013-10-31 00:00:00,True,pendente,"AV MANDACARU 779, VILA SANTA IZABEL, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,80.583.933/0001-98,CIANORTE FARMACIA LTDA,PR-317 5693,GLEBA RIBEIRAO PINGUIM,2009-07-17 11:08:02,True,pendente,"PR-317 5693, GLEBA RIBEIRAO PINGUIM, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,80.791.981/0001-71,RCS MEDICAMENTOS LTDA,R DAS TIPUANAS 265,CONJUNTO HABITACIONAL INOCENTE VILA NOVA,2011-07-06 00:00:00,True,pendente,"R DAS TIPUANAS 265, CONJUNTO HABITACIONAL INOCENTE VILA NOVA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,81.893.422/0001-35,FARMACIA M FAVARETTO LTDA,AV OSIRES STENGHEL GUIMARAES 1126,JARDIM AMERICA,2012-12-07 00:00:00,True,pendente,"AV OSIRES STENGHEL GUIMARAES 1126, JARDIM AMERICA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,84.683.481/0251-61,CIA LATINO AMERICANA DE MEDICAMENTOS,AV BRASIL 3565,ZONA 01,2013-12-02 00:00:00,True,pendente,"AV BRASIL 3565, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,84.683.481/0349-00,CIA LATINO AMERICANA DE MEDICAMENTOS,AV BRASIL 4557,ZONA 01,2014-08-18 00:00:00,True,pendente,"AV BRASIL 4557, ZONA 01, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,85.067.304/0001-29,DROGARIA FARROUPILHA LTDA,PEDRO TAQUES,JARDIM ALVORADA,2015-06-16 00:00:00,False,sem_numero,"PEDRO TAQUES, JARDIM ALVORADA, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,85.071.041/0001-21,DROGARIA CHILE LTDA,CHILE,COJ. RES. EBENEZER,2008-05-29 16:32:42,False,sem_numero,"CHILE, COJ. RES. EBENEZER, MARINGA, PR, Brasil",,
,PR,4115200,MARINGA,92.665.611/0178-19,DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS,AV PEDRO TAQUES 880,ZONA 07,2006-03-24 00:00:00,True,pendente,"AV PEDRO TAQUES 880, ZONA 07, MARINGA, PR, Brasil",,
,PR,4115309,MARIOPOLIS,05.581.222/0001-69,FARMACIA AVENIDA BRASIL DE MARIOPOLIS LTDA,AVE BRASIL 693,CENTRO,2009-10-09 08:56:19,True,pendente,"AVE BRASIL 693, CENTRO, MARIOPOLIS, PR, Brasil",,
,PR,4115309,MARIOPOLIS,82.483.553/0001-07,SANTINI & FERREIRA COMERCIO DE MEDICAMENTOS LTDA,AVE BRASIL 585,CENTRO,2011-09-19 00:00:00,True,pendente,"AVE BRASIL 585, CENTRO, MARIOPOLIS, PR, Brasil",,
,PR,4115358,MARIPA,07.010.271/0001-77,FARMACIA STR LTDA,RUA GUARANI 259,DISTRITO DE PEROLA INDEPENDENTE,2008-04-23 00:00:00,True,pendente,"RUA GUARANI 259, DISTRITO DE PEROLA INDEPENDENTE, MARIPA, PR, Brasil",,
,PR,4115358,MARIPA,80.002.413/0007-30,SIDAW COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,AVE FARRAPOS 1204,CENTRO,2010-03-09 13:45:41,True,pendente,"AVE FARRAPOS 1204, CENTRO, MARIPA, PR, Brasil",,
,PR,4115358,MARIPA,80.002.413/0010-35,SIDAW COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,AVE FARRAPOS 554,CENTRO,2014-09-10 00:00:00,True,pendente,"AVE FARRAPOS 554, CENTRO, MARIPA, PR, Brasil",,
,PR,4115358,MARIPA,80.279.649/0001-22,FRANK & COLHADO LTDA,AVE FARRAPOS 1201,CENTRO,2014-10-15 00:00:00,True,pendente,"AVE FARRAPOS 1201, CENTRO, MARIPA, PR, Brasil",,
,PR,4115408,MARMELEIRO,06.051.193/0001-96,SUZARA DAL PIVA CASTELLI & CIA LTDA,AVE MACALI 134,CENTRO,2010-10-15 00:00:00,True,pendente,"AVE MACALI 134, CENTRO, MARMELEIRO, PR, Brasil",,
,PR,4115408,MARMELEIRO,06.283.274/0001-11,SILVANE MIRIAN DALLA CORT VIGANO & CIA LTDA,"AVENIDA DAMBROS E PIVA, 596",CENTRO,2011-07-28 00:00:00,True,pendente,"AVENIDA DAMBROS E PIVA, 596, CENTRO, MARMELEIRO, PR, Brasil",,
,PR,4115408,MARMELEIRO,11.636.838/0001-92,ARIANE BAGGIO JUNGES  LTDA,"AVENIDA DAMBROS E PIVA, 480 - SALA 01",CENTRO,2011-09-28 00:00:00,True,pendente,"AVENIDA DAMBROS E PIVA, 480 - SALA 01, CENTRO, MARMELEIRO, PR, Brasil",,
,PR,4115408,MARMELEIRO,77.803.195/0001-32,INES D. LUI E CIA LTDA,AVE DAMBROS E PIVA 595,CENTRO,2014-11-25 00:00:00,True,pendente,"AVE DAMBROS E PIVA 595, CENTRO, MARMELEIRO, PR, Brasil",,
,PR,4115457,MARQUINHO,07.297.019/0001-90,WAGNER JOSE LAURINDO,RUA XV DE NOVEMBRO 130 A,CENTRO,2014-02-25 00:00:00,True,pendente,"RUA XV DE NOVEMBRO 130 A, CENTRO, MARQUINHO, PR, Brasil",,
,PR,4115507,MARUMBI,78.356.045/0001-90,DROGARIA SAO JOAO DE MARUMBI LTDA,AVE PRESIDENTE VARGAS 358,CENTRO,2011-08-11 00:00:00,True,pendente,"AVE PRESIDENTE VARGAS 358, CENTRO, MARUMBI, PR, Brasil",,
,PR,4115507,MARUMBI,81.228.827/0001-59,SERGIO PAULO DIAS,AVE PRESIDENTE VARGAS 294,CENTRO,2011-05-13 00:00:00,True,pendente,"AVE PRESIDENTE VARGAS 294, CENTRO, MARUMBI, PR, Brasil",,
,PR,4115606,MATELANDIA,00.830.456/0001-89,N R FIORENTIN COMERCIO DE MEDICAMENTOS LTDA,AVE PARANA 628,CENTRO,2014-02-25 00:00:00,True,pendente,"AVE PARANA 628, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,03.393.075/0001-78,DARLEI PRAVATO,AVE BORGES DE MEDEIROS 670,CENTRO,2014-06-10 00:00:00,True,pendente,"AVE BORGES DE MEDEIROS 670, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,04.809.002/0001-87,T L CARDOSO LTDA,AVE PARANA 1.411,CENTRO,2009-11-18 00:00:00,True,pendente,"AVE PARANA 1.411, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,06.254.374/0001-10,CASAMALI PORTES & CIA LTDA,AVE TANCREDO NEVES 431,AGRO CAFEEIRA,2010-03-31 00:00:00,True,pendente,"AVE TANCREDO NEVES 431, AGRO CAFEEIRA, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,11.141.993/0001-38,FRANCO & ELIAS LTDA,AVE BORGES DE MEDEIROS 839,CENTRO,2010-11-10 13:51:33,True,pendente,"AVE BORGES DE MEDEIROS 839, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,13.942.109/0001-90,CS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,AVE PRESIDENTE VARGAS 102,AGRO CAFEEIRA,2014-07-17 00:00:00,True,pendente,"AVE PRESIDENTE VARGAS 102, AGRO CAFEEIRA, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,85.391.563/0001-00,VITALMED COMERCIO DE MEDICAMENTOS LTDA,AVE PARANA 586,CENTRO,2009-04-08 00:00:00,True,pendente,"AVE PARANA 586, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115606,MATELANDIA,95.376.323/0001-90,FIORENTIN & FIORENTIN COM. DE MEDICAMENTOS LTDA,"AVENIDA PARANA, 818",CENTRO,2011-09-14 00:00:00,True,pendente,"AVENIDA PARANA, 818, CENTRO, MATELANDIA, PR, Brasil",,
,PR,4115705,MATINHOS,00.320.628/0001-74,DROGARIA MATINHOS LTDA,AVE PARANAGUA 181,BOM RETIRO,2009-10-29 00:00:00,True,pendente,"AVE PARANAGUA 181, BOM RETIRO, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,05.587.269/0001-30,KELEN CRISTINA TESSMANN & CIA LTDA,RUA ROQUE VERNALHA 43,CENTRO,2013-04-22 00:00:00,True,pendente,"RUA ROQUE VERNALHA 43, CENTRO, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,05.587.269/0002-10,KELEN CRISTINA TESSMANN & CIA LTDA,AVE PRES KENEDY 45,CAIOBA,2013-05-23 00:00:00,True,pendente,"AVE PRES KENEDY 45, CAIOBA, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,13.962.448/0001-38,FARMACIA BETARAS LTDA,AVE PARANAGUA 6034,BETARAS,2013-12-10 00:00:00,True,pendente,"AVE PARANAGUA 6034, BETARAS, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,72.251.036/0001-59,MATINHOS - COMERCIO DE MEDICAMENTOS LTDA,AVE JUSCELINO K. DE OLIVEIRA 1313,CENTRO,2010-11-29 00:00:00,True,pendente,"AVE JUSCELINO K. DE OLIVEIRA 1313, CENTRO, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,79.430.682/0021-76,FARMACIA E DROGARIA NISSEI S.A,RUA DA FONTE 245,CENTRO,2010-09-10 00:00:00,True,pendente,"RUA DA FONTE 245, CENTRO, MATINHOS, PR, Brasil",,
,PR,4115705,MATINHOS,79.430.682/0068-30,FARMACIA E DROGARIA NISSEI S.A,AVENIDA ATLANTICA 1200 ESQUINA COM APUCARANA,CAIOBA,2012-11-29 00:00:00,True,pendente,"AVENIDA ATLANTICA 1200 ESQUINA COM APUCARANA, CAIOBA, MATINHOS, PR, Brasil",,
,PR,4115739,MATO RICO,13.433.253/0001-09,FARMACIA LIS LTDA,AVE DAS ARAUCARIAS SN,CENTRO,2014-01-10 00:00:00,False,sem_numero,"AVE DAS ARAUCARIAS SN, CENTRO, MATO RICO, PR, Brasil",,
,PR,4115754,MAUA DA SERRA,00.764.813/0001-58,DOMINGOS SIRINEU SOARES DE OLIVEIRA FARMACIA,AVE JAMIL ASSAD JAMUS 205,CENTRO,2012-03-29 00:00:00,True,pendente,"AVE JAMIL ASSAD JAMUS 205, CENTRO, MAUA DA SERRA, PR, Brasil",,
,PR,4115754,MAUA DA SERRA,14.927.876/0001-92,BP DE OLIVEIRA FARMACLINICA LTDA,AVE PONTA GROSSA 960,CENTRO,2013-09-26 00:00:00,True,pendente,"AVE PONTA GROSSA 960, CENTRO, MAUA DA SERRA, PR, Brasil",,
,PR,4115754,MAUA DA SERRA,80.303.753/0001-05,"MORIBE, SCAFF & CIA LTDA",AVE ASSAD JAMUS 386,CENTRO,2006-08-01 18:11:47,True,pendente,"AVE ASSAD JAMUS 386, CENTRO, MAUA DA SERRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,01.394.026/0001-24,FARMACIA DOTTI LTDA,AV BRASILIA 1729,CENTRO,2010-10-27 16:23:57,True,pendente,"AV BRASILIA 1729, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,01.801.766/0001-38,VANZIN & HUBNER LTDA,RUA PARANA 2197,CENTRO,2006-03-03 00:00:00,True,pendente,"RUA PARANA 2197, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,02.988.263/0001-86,FARMACIA DELLA FARMA LTDA,AV BRASILIA 1000,CENTRO,2013-01-25 00:00:00,True,pendente,"AV BRASILIA 1000, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,03.150.352/0001-11,FARMACIA ULISSES LTDA,AVE BRASILIA 1.580,CENTRO,2011-09-13 00:00:00,True,pendente,"AVE BRASILIA 1.580, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,07.505.476/0001-23,FARMACIA NOSSA SENHORA APARECIDA LTDA,AVE BRASILIA 1183,CENTRO,2009-09-16 10:36:19,True,pendente,"AVE BRASILIA 1183, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,07.602.891/0001-03,MATTIUZZI E MASSOTTI LTDA,BRASIL 3677,ITAIPU,2011-09-16 00:00:00,True,pendente,"BRASIL 3677, ITAIPU, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,07.693.896/0001-80,FARMACIA FARMALU MEDIANEIRA LTDA,"AVENIDA BRASILIA, 880",CENTRO,2011-11-21 00:00:00,True,pendente,"AVENIDA BRASILIA, 880, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,08.065.638/0001-12,SILVIA A.T. PREZOTO & CIA LTDA,AVE BRASILIA 1720,CENTRO,2011-02-14 13:23:18,True,pendente,"AVE BRASILIA 1720, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,09.232.930/0001-45,MEDLINE MEDICAMENTOS LTDA,R PARAGUAI 1390,CENTRO,2011-09-02 00:00:00,True,pendente,"R PARAGUAI 1390, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,09.360.507/0001-20,DC MORAIS LTDA,R ARGENTINA 1399,CENTRO,2011-08-16 00:00:00,True,pendente,"R ARGENTINA 1399, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,10.747.960/0001-73,FARMACIA LZS LTDA,AV BRASIL 2666,SAO CRISTOVAO,2010-05-12 14:09:04,True,pendente,"AV BRASIL 2666, SAO CRISTOVAO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,13.220.865/0001-05,MDK FARMA LTDA,AV RIO GRANDE DO SUL 2855,SAO CRISTOVAO,2011-10-21 00:00:00,True,pendente,"AV RIO GRANDE DO SUL 2855, SAO CRISTOVAO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,13.264.381/0001-68,FARMACIA IZABELA SCHWAB LTDA,"RUA ARGENTINA, 1345",CENTRO,2012-09-24 00:00:00,True,pendente,"RUA ARGENTINA, 1345, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,18.137.854/0001-80,AMK FARMA LTDA,AV SOLEDADE 1699,CENTRO,2014-02-26 00:00:00,True,pendente,"AV SOLEDADE 1699, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,21.313.439/0001-44,SG COMERCIO DE MEDICAMENTOS LTDA,AVE BRASIL 4460,PARQUE INDEPENDENCIA,2015-09-30 00:00:00,True,pendente,"AVE BRASIL 4460, PARQUE INDEPENDENCIA, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,75.920.686/0001-38,FARMACIA PAN AMERICANA LTDA,R ARGENTINA 1726,CENTRO,2009-09-28 00:00:00,True,pendente,"R ARGENTINA 1726, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,78.573.680/0001-20,FARMACIA WALDOMIRO LTDA,R ARGENTINA 1092,CENTRO,2014-02-19 00:00:00,True,pendente,"R ARGENTINA 1092, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,79.430.682/0252-06,FARMACIA E DROGARIA NISSEI S.A,RUA PARANA 2033,CENTRO,2015-04-15 00:00:00,True,pendente,"RUA PARANA 2033, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115804,MEDIANEIRA,79.805.370/0001-56,DERDI DA SILVA & CIA LTDA,AV BRASILIA 1229,CENTRO,2006-03-03 00:00:00,True,pendente,"AV BRASILIA 1229, CENTRO, MEDIANEIRA, PR, Brasil",,
,PR,4115853,MERCEDES,06.140.817/0001-41,FARMACIA HOFFMANN LTDA,AVE JOAO XXIII 510,CENTRO,2010-10-29 14:27:05,True,pendente,"AVE JOAO XXIII 510, CENTRO, MERCEDES, PR, Brasil",,
,PR,4115853,MERCEDES,78.081.262/0001-15,M M WEBER & CIA LTDA,JOAO XXIII,CENTRO,2010-01-13 15:24:43,False,sem_numero,"JOAO XXIII, CENTRO, MERCEDES, PR, Brasil",,
,PR,4115903,MIRADOR,10.342.031/0001-84,CENTER FARMACIA E PERFUMARIA LTDA,ROCHA POMBO 147,CENTRO,2010-08-31 09:38:25,True,pendente,"ROCHA POMBO 147, CENTRO, MIRADOR, PR, Brasil",,
,PR,4115903,MIRADOR,15.210.449/0001-51,DROGARIA ALBAFARMA    LTDA,FREI ULRICO 173,CENTRO,2012-12-27 00:00:00,True,pendente,"FREI ULRICO 173, CENTRO, MIRADOR, PR, Brasil",,
,PR,4116000,MIRASELVA,10.775.721/0001-27,TONIN & TONIN MEDICAMENTOS LTDA.,AVE PAPA JOAO XXIII 490,CENTRO,2010-07-23 14:03:10,True,pendente,"AVE PAPA JOAO XXIII 490, CENTRO, MIRASELVA, PR, Brasil",,
,PR,4116059,MISSAL,08.584.782/0001-65,FARMACIA FARMAROSA LTDA,RUA PARANA 11,LOTEAMENTO SITIO VERDE,2010-03-05 00:00:00,True,pendente,"RUA PARANA 11, LOTEAMENTO SITIO VERDE, MISSAL, PR, Brasil",,
,PR,4116059,MISSAL,10.174.659/0001-18,FARMACIA IDEAL MISSAL LTDA,AVE DOM GERALDO SIGAUD 587,CENTRO,2009-09-25 09:14:20,True,pendente,"AVE DOM GERALDO SIGAUD 587, CENTRO, MISSAL, PR, Brasil",,
,PR,4116059,MISSAL,11.715.715/0002-28,FARMACIA NANDI SIMON LTDA,"RUA 7 DE SETEMBRO, 668",CENTRO,2013-09-24 00:00:00,True,pendente,"RUA 7 DE SETEMBRO, 668, CENTRO, MISSAL, PR, Brasil",,
,PR,4116059,MISSAL,13.298.851/0001-04,FARMACIA DOM ARMANDO LTDA.,AVE PEDRO CALEGARO 465,PORTAO DO OCOY,2013-10-08 00:00:00,True,pendente,"AVE PEDRO CALEGARO 465, PORTAO DO OCOY, MISSAL, PR, Brasil",,
,PR,4116059,MISSAL,15.519.931/0001-78,FARMACIA KELM LTDA,7 DE SETEMBRO 668 668,CENTRO,2014-02-26 00:00:00,True,pendente,"7 DE SETEMBRO 668 668, CENTRO, MISSAL, PR, Brasil",,
,PR,4116059,MISSAL,78.699.865/0001-85,FARMACIA 7 DE SETEMBRO LTDA,RUA 7 DE SETEMBRO 738,CENTRO,2010-09-16 12:20:24,True,pendente,"RUA 7 DE SETEMBRO 738, CENTRO, MISSAL, PR, Brasil",,
,PR,4116109,MOREIRA SALES,03.705.521/0001-32,I N GIACOMETTI LTDA,AVE JOAO T. M. SALLES NETTO 1035,CENTRO,2011-02-16 00:00:00,True,pendente,"AVE JOAO T. M. SALLES NETTO 1035, CENTRO, MOREIRA SALES, PR, Brasil",,
,PR,4116109,MOREIRA SALES,06.006.144/0001-31,J F GIACOMETTI LTDA,AVE JOAO T M SALLES NETTO 873,CENTRO,2009-10-22 10:49:57,True,pendente,"AVE JOAO T M SALLES NETTO 873, CENTRO, MOREIRA SALES, PR, Brasil",,
,PR,4116109,MOREIRA SALES,08.834.356/0001-32,L E G COMERCIO DE MEDICAMENTOS LTDA,AVE JOAO T M SALLES NETTO 1237,CENTRO,2011-07-11 00:00:00,True,pendente,"AVE JOAO T M SALLES NETTO 1237, CENTRO, MOREIRA SALES, PR, Brasil",,
,PR,4116109,MOREIRA SALES,11.517.880/0001-94,CAEIRA E CAEIRA LTDA,AVE PADRE BOLESLAU CISZ 260,PARANA DO OESTE,2011-07-15 00:00:00,True,pendente,"AVE PADRE BOLESLAU CISZ 260, PARANA DO OESTE, MOREIRA SALES, PR, Brasil",,
